date,product_id,sales,price,promotion,region,year,month,week,day_of_week,quarter,is_weekend,sales_lag_7,sales_lag_30,rolling_mean_7,rolling_mean_30,product_id_enc,region_enc
2023-01-05,P003,94,81.36,0,South,2023,1,1,3,1,0,240.0,403.0,218.28571428571428,255.1,2,2
2023-01-06,P001,363,61.98,1,West,2023,1,1,4,1,0,204.0,89.0,241.0,264.23333333333335,0,3
2023-01-07,P003,298,67.11,1,South,2023,1,1,5,1,1,471.0,396.0,216.28571428571428,260.96666666666664,2,2
2023-01-08,P001,80,81.81,0,East,2023,1,1,6,1,1,237.0,286.0,193.85714285714286,254.1,0,0
2023-01-09,P002,72,45.64,0,South,2023,1,2,0,1,0,56.0,338.0,196.14285714285714,245.23333333333332,1,2
2023-01-10,P002,475,92.36,0,North,2023,1,2,1,1,0,182.0,311.0,238.0,250.7,1,1
2023-01-11,P002,443,57.97,1,West,2023,1,2,2,1,0,284.0,265.0,260.7142857142857,256.6333333333333,1,3
2023-01-12,P002,209,24.22,1,South,2023,1,2,3,1,0,94.0,196.0,277.14285714285717,257.06666666666666,1,2
2023-01-13,P003,412,72.63,0,West,2023,1,2,4,1,0,363.0,385.0,284.14285714285717,257.96666666666664,2,3
2023-01-14,P001,486,81.39,0,East,2023,1,2,5,1,1,298.0,217.0,311.0,266.93333333333334,0,0
2023-01-15,P001,207,38.51,0,East,2023,1,2,6,1,1,80.0,141.0,329.14285714285717,269.1333333333333,0,0
2023-01-16,P003,88,87.15,0,North,2023,1,3,0,1,0,72.0,402.0,331.42857142857144,258.6666666666667,2,1
2023-01-17,P001,464,91.55,0,East,2023,1,3,1,1,0,475.0,108.0,329.85714285714283,270.53333333333336,0,0
2023-01-18,P002,131,34.92,1,South,2023,1,3,2,1,0,443.0,108.0,285.2857142857143,271.3,1,2
2023-01-19,P001,405,98.52,0,East,2023,1,3,3,1,0,209.0,353.0,313.2857142857143,273.03333333333336,0,0
2023-01-20,P002,307,22.66,1,North,2023,1,3,4,1,0,412.0,218.0,298.2857142857143,276.0,1,1
2023-01-21,P003,255,28.18,1,West,2023,1,3,5,1,1,486.0,318.0,265.2857142857143,273.9,2,3
2023-01-22,P001,126,26.58,0,West,2023,1,3,6,1,1,207.0,412.0,253.71428571428572,264.3666666666667,0,3
2023-01-23,P003,61,90.46,0,East,2023,1,4,0,1,0,88.0,94.0,249.85714285714286,263.26666666666665,2,0
2023-01-24,P001,344,68.89,0,South,2023,1,4,1,1,0,464.0,394.0,232.71428571428572,261.6,0,2
2023-01-25,P002,499,23.69,0,North,2023,1,4,2,1,0,131.0,230.0,285.2857142857143,270.56666666666666,1,1
2023-01-26,P003,273,49.63,0,South,2023,1,4,3,1,0,405.0,219.0,266.42857142857144,272.3666666666667,2,2
2023-01-27,P001,62,65.38,0,North,2023,1,4,4,1,0,307.0,405.0,231.42857142857142,260.93333333333334,0,1
2023-01-28,P002,95,17.51,0,East,2023,1,4,5,1,1,255.0,240.0,208.57142857142858,256.1,1,0
2023-01-29,P003,204,89.42,0,North,2023,1,4,6,1,1,126.0,204.0,219.71428571428572,256.1,2,1
2023-01-30,P003,162,82.32,0,North,2023,1,5,0,1,0,61.0,471.0,234.14285714285714,245.8,2,1
2023-01-31,P001,282,55.47,0,East,2023,1,5,1,1,0,344.0,237.0,225.28571428571428,247.3,0,0
2023-02-01,P001,66,97.04,0,South,2023,2,5,2,1,0,499.0,56.0,163.42857142857142,247.63333333333333,0,2
2023-02-02,P001,409,47.6,0,East,2023,2,5,3,1,0,273.0,182.0,182.85714285714286,255.2,0,0
2023-02-03,P002,272,98.57,0,North,2023,2,5,4,1,0,62.0,284.0,212.85714285714286,254.8,1,1
2023-02-04,P001,403,70.11,0,East,2023,2,5,5,1,1,95.0,94.0,256.85714285714283,265.1,0,0
2023-02-05,P003,237,67.12,0,North,2023,2,5,6,1,1,204.0,363.0,261.57142857142856,260.9,2,1
2023-02-06,P003,497,24.94,0,East,2023,2,6,0,1,0,162.0,298.0,309.42857142857144,267.53333333333336,2,0
2023-02-07,P001,393,89.37,0,West,2023,2,6,1,1,0,282.0,80.0,325.2857142857143,277.96666666666664,0,3
2023-02-08,P001,414,48.47,0,West,2023,2,6,2,1,0,66.0,72.0,375.0,289.3666666666667,0,3
2023-02-09,P003,212,24.6,1,East,2023,2,6,3,1,0,409.0,475.0,346.85714285714283,280.6,2,0
2023-02-10,P002,375,11.13,0,South,2023,2,6,4,1,0,272.0,443.0,361.57142857142856,278.3333333333333,1,2
2023-02-11,P001,463,60.38,0,North,2023,2,6,5,1,1,403.0,209.0,370.14285714285717,286.8,0,1
2023-02-12,P001,123,57.47,0,West,2023,2,6,6,1,1,237.0,412.0,353.85714285714283,277.1666666666667,0,3
2023-02-13,P003,282,74.74,0,South,2023,2,7,0,1,0,497.0,486.0,323.14285714285717,270.3666666666667,2,2
2023-02-14,P001,273,90.12,0,North,2023,2,7,1,1,0,393.0,207.0,306.0,272.56666666666666,0,1
2023-02-15,P002,368,17.15,0,West,2023,2,7,2,1,0,414.0,88.0,299.42857142857144,281.9,1,3
2023-02-16,P003,461,75.83,0,West,2023,2,7,3,1,0,212.0,464.0,335.0,281.8,2,3
2023-02-17,P001,109,26.87,0,East,2023,2,7,4,1,0,375.0,131.0,297.0,281.06666666666666,0,0
2023-02-18,P003,384,87.24,0,North,2023,2,7,5,1,1,463.0,405.0,285.7142857142857,280.3666666666667,2,1
2023-02-19,P001,271,83.72,0,South,2023,2,7,6,1,1,123.0,307.0,306.85714285714283,279.1666666666667,0,2
2023-02-20,P001,86,58.67,0,South,2023,2,8,0,1,0,282.0,255.0,278.85714285714283,273.53333333333336,0,2
2023-02-21,P001,327,73.92,1,South,2023,2,8,1,1,0,273.0,126.0,286.57142857142856,280.23333333333335,0,2
2023-02-22,P002,245,38.29,0,North,2023,2,8,2,1,0,368.0,61.0,269.0,286.3666666666667,1,1
2023-02-23,P002,453,52.41,0,South,2023,2,8,3,1,0,461.0,344.0,267.85714285714283,290.0,1,2
2023-02-24,P003,401,83.95,0,South,2023,2,8,4,1,0,109.0,499.0,309.57142857142856,286.73333333333335,2,2
2023-02-25,P001,291,51.33,0,South,2023,2,8,5,1,1,384.0,273.0,296.2857142857143,287.3333333333333,0,2
2023-02-26,P001,373,42.2,0,East,2023,2,8,6,1,1,271.0,62.0,310.85714285714283,297.7,0,0
2023-02-27,P002,268,54.48,0,East,2023,2,9,0,1,0,86.0,95.0,336.85714285714283,303.46666666666664,1,0
2023-02-28,P001,241,84.54,0,North,2023,2,9,1,1,0,327.0,204.0,324.57142857142856,304.7,0,1
2023-03-01,P002,66,40.17,0,North,2023,3,9,2,1,0,245.0,162.0,299.0,301.5,1,1
2023-03-02,P001,61,25.64,0,South,2023,3,9,3,1,0,453.0,282.0,243.0,294.1333333333333,0,2
2023-03-03,P003,455,74.08,0,East,2023,3,9,4,1,0,401.0,66.0,250.71428571428572,307.1,2,0
2023-03-04,P001,450,84.34,1,West,2023,3,9,5,1,1,291.0,409.0,273.42857142857144,308.46666666666664,0,3
2023-03-05,P001,443,19.06,0,West,2023,3,9,6,1,1,373.0,272.0,283.42857142857144,314.1666666666667,0,3
2023-03-06,P002,423,31.59,0,South,2023,3,10,0,1,0,268.0,403.0,305.57142857142856,314.8333333333333,1,2
2023-03-07,P001,242,22.78,0,South,2023,3,10,1,1,0,241.0,237.0,305.7142857142857,315.0,0,2
2023-03-08,P001,71,41.31,0,East,2023,3,10,2,1,0,66.0,497.0,306.42857142857144,300.8,0,0
2023-03-09,P002,169,50.53,0,East,2023,3,10,3,1,0,61.0,393.0,321.85714285714283,293.3333333333333,1,0
2023-03-10,P003,259,77.39,0,East,2023,3,10,4,1,0,455.0,414.0,293.85714285714283,288.1666666666667,2,0
2023-03-11,P003,355,68.6,0,North,2023,3,10,5,1,1,450.0,212.0,280.2857142857143,292.93333333333334,2,1
2023-03-12,P002,319,65.88,0,North,2023,3,10,6,1,1,443.0,375.0,262.57142857142856,291.06666666666666,1,1
2023-03-13,P002,241,41.71,0,South,2023,3,11,0,1,0,423.0,463.0,236.57142857142858,283.6666666666667,1,2
2023-03-14,P002,224,85.73,0,North,2023,3,11,1,1,0,242.0,123.0,234.0,287.03333333333336,1,1
2023-03-15,P002,334,52.42,1,East,2023,3,11,2,1,0,71.0,282.0,271.57142857142856,288.76666666666665,1,0
2023-03-16,P002,253,98.12,0,East,2023,3,11,3,1,0,169.0,273.0,283.57142857142856,288.1,1,0
2023-03-17,P003,213,67.07,0,North,2023,3,11,4,1,0,259.0,368.0,277.0,282.93333333333334,2,1
2023-03-18,P003,300,21.36,0,West,2023,3,11,5,1,1,355.0,461.0,269.14285714285717,277.56666666666666,2,3
2023-03-19,P002,276,70.86,0,South,2023,3,11,6,1,1,319.0,109.0,263.0,283.1333333333333,1,2
2023-03-20,P001,485,39.26,0,West,2023,3,12,0,1,0,241.0,384.0,297.85714285714283,286.5,0,3
2023-03-21,P002,430,71.77,0,South,2023,3,12,1,1,0,224.0,271.0,327.2857142857143,291.8,1,2
2023-03-22,P001,56,16.27,0,West,2023,3,12,2,1,0,334.0,86.0,287.57142857142856,290.8,0,3
2023-03-23,P002,78,25.74,0,North,2023,3,12,3,1,0,253.0,327.0,262.57142857142856,282.5,1,1
2023-03-24,P002,444,87.02,0,South,2023,3,12,4,1,0,213.0,245.0,295.57142857142856,289.1333333333333,1,2
2023-03-25,P003,82,30.45,0,South,2023,3,12,5,1,1,300.0,453.0,264.42857142857144,276.76666666666665,2,2
2023-03-26,P001,183,85.33,0,South,2023,3,12,6,1,1,276.0,401.0,251.14285714285714,269.5,0,2
2023-03-27,P001,416,35.13,0,East,2023,3,13,0,1,0,485.0,291.0,241.28571428571428,273.6666666666667,0,0
2023-03-28,P003,128,67.86,0,East,2023,3,13,1,1,0,430.0,373.0,198.14285714285714,265.5,2,0
2023-03-29,P003,465,72.47,0,West,2023,3,13,2,1,0,56.0,268.0,256.57142857142856,272.06666666666666,2,3
2023-03-30,P003,484,56.14,1,North,2023,3,13,3,1,0,78.0,241.0,314.57142857142856,280.1666666666667,2,1
2023-03-31,P003,107,37.48,1,East,2023,3,13,4,1,0,444.0,66.0,266.42857142857144,281.53333333333336,2,0
2023-04-01,P001,75,29.14,1,South,2023,4,13,5,2,1,82.0,61.0,265.42857142857144,282.0,0,2
2023-04-02,P001,479,12.99,0,East,2023,4,13,6,2,1,183.0,455.0,307.7142857142857,282.8,0,0
2023-04-03,P002,275,37.36,0,North,2023,4,14,0,2,0,416.0,450.0,287.57142857142856,276.96666666666664,1,1
2023-04-04,P002,334,68.78,0,East,2023,4,14,1,2,0,128.0,443.0,317.0,273.3333333333333,1,0
2023-04-05,P003,53,94.45,0,South,2023,4,14,2,2,0,465.0,423.0,258.14285714285717,261.0,2,2
2023-04-06,P003,148,88.41,0,West,2023,4,14,3,2,0,484.0,242.0,210.14285714285714,257.8666666666667,2,3
2023-04-07,P003,446,78.95,1,South,2023,4,14,4,2,0,107.0,71.0,258.57142857142856,270.3666666666667,2,2
2023-04-08,P002,88,80.96,1,North,2023,4,14,5,2,1,75.0,169.0,260.42857142857144,267.6666666666667,1,1
2023-04-09,P002,320,69.85,0,West,2023,4,14,6,2,1,479.0,259.0,237.71428571428572,269.7,1,3
2023-04-10,P002,424,33.43,0,East,2023,4,15,0,2,0,275.0,355.0,259.0,272.0,1,0
2023-04-11,P002,334,91.65,0,East,2023,4,15,1,2,0,334.0,319.0,259.0,272.5,1,0
2023-04-12,P002,206,70.37,1,East,2023,4,15,2,2,0,53.0,241.0,280.85714285714283,271.3333333333333,1,0
2023-04-13,P002,124,60.44,1,West,2023,4,15,3,2,0,148.0,224.0,277.42857142857144,268.0,1,3
2023-04-14,P002,421,19.99,0,South,2023,4,15,4,2,0,446.0,334.0,273.85714285714283,270.9,1,2
2023-04-15,P003,337,50.23,0,West,2023,4,15,5,2,1,88.0,253.0,309.42857142857144,273.7,2,3
2023-04-16,P003,179,51.43,1,West,2023,4,15,6,2,1,320.0,213.0,289.2857142857143,272.56666666666666,2,3
2023-04-17,P003,224,87.81,0,North,2023,4,16,0,2,0,424.0,300.0,260.7142857142857,270.03333333333336,2,1
2023-04-18,P003,133,59.2,0,West,2023,4,16,1,2,0,334.0,276.0,232.0,265.26666666666665,2,3
2023-04-19,P002,71,44.24,1,East,2023,4,16,2,2,0,206.0,485.0,212.71428571428572,251.46666666666667,1,0
2023-04-20,P001,76,97.91,0,South,2023,4,16,3,2,0,124.0,430.0,205.85714285714286,239.66666666666666,0,2
2023-04-21,P002,244,19.96,0,South,2023,4,16,4,2,0,421.0,56.0,180.57142857142858,245.93333333333334,1,2
2023-04-22,P001,386,48.03,0,South,2023,4,16,5,2,1,337.0,78.0,187.57142857142858,256.2,0,2
2023-04-23,P003,431,13.78,0,East,2023,4,16,6,2,1,179.0,444.0,223.57142857142858,255.76666666666668,2,0
2023-04-24,P002,285,76.59,1,East,2023,4,17,0,2,0,224.0,82.0,232.28571428571428,262.53333333333336,1,0
2023-04-25,P003,489,92.63,0,East,2023,4,17,1,2,0,133.0,183.0,283.14285714285717,272.73333333333335,2,0
2023-04-26,P002,141,35.2,1,East,2023,4,17,2,2,0,71.0,416.0,293.14285714285717,263.56666666666666,1,0
2023-04-27,P003,70,87.25,0,East,2023,4,17,3,2,0,76.0,128.0,292.2857142857143,261.6333333333333,2,0
2023-04-28,P001,352,36.3,0,West,2023,4,17,4,2,0,244.0,465.0,307.7142857142857,257.8666666666667,0,3
2023-04-29,P001,406,91.97,0,East,2023,4,17,5,2,1,386.0,484.0,310.57142857142856,255.26666666666668,0,0
2023-04-30,P001,492,77.86,0,East,2023,4,17,6,2,1,431.0,107.0,319.2857142857143,268.1,0,0
2023-05-01,P002,133,82.44,0,East,2023,5,18,0,2,0,285.0,75.0,297.57142857142856,270.03333333333336,1,0
2023-05-02,P001,311,11.62,0,East,2023,5,18,1,2,0,489.0,479.0,272.14285714285717,264.43333333333334,0,0
2023-05-03,P002,196,96.65,0,South,2023,5,18,2,2,0,141.0,275.0,280.0,261.8,1,2
2023-05-04,P001,490,75.4,0,East,2023,5,18,3,2,0,70.0,334.0,340.0,267.0,0,0
2023-05-05,P001,436,37.43,0,West,2023,5,18,4,2,0,352.0,53.0,352.0,279.76666666666665,0,3
2023-05-06,P002,306,84.65,0,West,2023,5,18,5,2,1,406.0,148.0,337.7142857142857,285.03333333333336,1,3
2023-05-07,P002,107,35.34,0,West,2023,5,18,6,2,1,492.0,446.0,282.7142857142857,273.73333333333335,1,3
2023-05-08,P001,429,88.55,0,North,2023,5,19,0,2,0,133.0,88.0,325.0,285.1,0,1
2023-05-09,P002,471,20.13,0,South,2023,5,19,1,2,0,311.0,320.0,347.85714285714283,290.1333333333333,1,2
2023-05-10,P001,64,73.33,0,East,2023,5,19,2,2,0,196.0,424.0,329.0,278.1333333333333,0,0
2023-05-11,P002,211,58.66,0,North,2023,5,19,3,2,0,490.0,334.0,289.14285714285717,274.03333333333336,1,1
2023-05-12,P003,494,18.69,0,East,2023,5,19,4,2,0,436.0,206.0,297.42857142857144,283.6333333333333,2,0
2023-05-13,P003,212,31.77,1,North,2023,5,19,5,2,1,306.0,124.0,284.0,286.56666666666666,2,1
2023-05-14,P003,369,11.12,0,North,2023,5,19,6,2,1,107.0,421.0,321.42857142857144,284.8333333333333,2,1
2023-05-15,P003,330,52.19,0,West,2023,5,20,0,2,0,429.0,337.0,307.2857142857143,284.6,2,3
2023-05-16,P003,329,37.11,0,West,2023,5,20,1,2,0,471.0,179.0,287.0,289.6,2,3
2023-05-17,P001,61,63.85,0,North,2023,5,20,2,2,0,64.0,224.0,286.57142857142856,284.1666666666667,0,1
2023-05-18,P003,323,36.75,0,West,2023,5,20,3,2,0,211.0,133.0,302.57142857142856,290.5,2,3
2023-05-19,P003,320,36.99,0,North,2023,5,20,4,2,0,494.0,71.0,277.7142857142857,298.8,2,1
2023-05-20,P003,257,76.89,0,South,2023,5,20,5,2,1,212.0,76.0,284.14285714285717,304.8333333333333,2,2
2023-05-21,P003,76,14.33,1,West,2023,5,20,6,2,1,369.0,244.0,242.28571428571428,299.23333333333335,2,3
2023-05-22,P002,121,91.26,0,West,2023,5,21,0,2,0,330.0,386.0,212.42857142857142,290.4,1,3
2023-05-23,P001,109,86.7,0,West,2023,5,21,1,2,0,329.0,431.0,181.0,279.6666666666667,0,3
2023-05-24,P003,479,70.1,0,South,2023,5,21,2,2,0,61.0,285.0,240.71428571428572,286.1333333333333,2,2
2023-05-25,P003,194,63.39,0,North,2023,5,21,3,2,0,323.0,489.0,222.28571428571428,276.3,2,1
2023-05-26,P003,142,90.31,0,East,2023,5,21,4,2,0,320.0,141.0,196.85714285714286,276.3333333333333,2,0
2023-05-27,P001,358,26.68,0,West,2023,5,21,5,2,1,257.0,70.0,211.28571428571428,285.93333333333334,0,3
2023-05-28,P002,57,17.11,0,North,2023,5,21,6,2,1,76.0,352.0,208.57142857142858,276.1,1,1
2023-05-29,P001,128,31.56,1,South,2023,5,22,0,2,0,121.0,406.0,209.57142857142858,266.8333333333333,0,2
2023-05-30,P002,76,81.51,0,East,2023,5,22,1,2,0,109.0,492.0,204.85714285714286,252.96666666666667,1,0
2023-05-31,P003,223,13.12,1,West,2023,5,22,2,2,0,479.0,133.0,168.28571428571428,255.96666666666667,2,3
2023-06-01,P003,99,62.45,0,South,2023,6,22,3,2,0,194.0,311.0,154.71428571428572,248.9,2,2
2023-06-02,P001,248,99.59,0,South,2023,6,22,4,2,0,142.0,196.0,169.85714285714286,250.63333333333333,0,2
2023-06-03,P001,436,87.01,0,East,2023,6,22,5,2,1,358.0,490.0,181.0,248.83333333333334,0,0
2023-06-04,P002,398,56.93,1,North,2023,6,22,6,2,1,57.0,436.0,229.71428571428572,247.56666666666666,1,1
2023-06-05,P002,497,15.73,0,West,2023,6,23,0,2,0,128.0,306.0,282.42857142857144,253.93333333333334,1,3
2023-06-06,P001,477,84.82,0,West,2023,6,23,1,2,0,76.0,107.0,339.7142857142857,266.26666666666665,0,3
2023-06-07,P002,230,63.91,0,North,2023,6,23,2,2,0,223.0,429.0,340.7142857142857,259.6333333333333,1,1
2023-06-08,P001,73,20.34,0,North,2023,6,23,3,2,0,99.0,471.0,337.0,246.36666666666667,0,1
2023-06-09,P002,365,18.45,0,North,2023,6,23,4,2,0,248.0,64.0,353.7142857142857,256.4,1,1
2023-06-10,P001,427,91.87,0,East,2023,6,23,5,2,1,436.0,211.0,352.42857142857144,263.6,0,0
2023-06-11,P001,436,70.23,0,East,2023,6,23,6,2,1,398.0,494.0,357.85714285714283,261.6666666666667,0,0
2023-06-12,P001,453,84.64,0,West,2023,6,24,0,2,0,497.0,212.0,351.57142857142856,269.7,0,3
2023-06-13,P002,95,89.11,0,East,2023,6,24,1,2,0,477.0,369.0,297.0,260.56666666666666,1,0
2023-06-14,P002,64,61.46,0,South,2023,6,24,2,2,0,230.0,330.0,273.2857142857143,251.7,1,2
2023-06-15,P002,202,56.57,0,West,2023,6,24,3,2,0,73.0,329.0,291.7142857142857,247.46666666666667,1,3
2023-06-16,P001,271,48.74,1,East,2023,6,24,4,2,0,365.0,61.0,278.2857142857143,254.46666666666667,0,0
2023-06-17,P002,255,38.53,0,North,2023,6,24,5,2,1,427.0,323.0,253.71428571428572,252.2,1,1
2023-06-18,P002,322,49.11,0,South,2023,6,24,6,2,1,436.0,320.0,237.42857142857142,252.26666666666668,1,2
2023-06-19,P001,431,79.65,0,North,2023,6,25,0,2,0,453.0,257.0,234.28571428571428,258.06666666666666,0,1
2023-06-20,P003,285,64.17,0,West,2023,6,25,1,2,0,95.0,76.0,261.42857142857144,265.03333333333336,2,3
2023-06-21,P001,389,90.33,0,North,2023,6,25,2,2,0,64.0,121.0,307.85714285714283,273.96666666666664,0,1
2023-06-22,P002,277,49.9,1,East,2023,6,25,3,2,0,202.0,109.0,318.57142857142856,279.56666666666666,1,0
2023-06-23,P001,58,64.64,0,East,2023,6,25,4,2,0,271.0,479.0,288.14285714285717,265.53333333333336,0,0
2023-06-24,P003,215,66.82,0,West,2023,6,25,5,2,1,255.0,194.0,282.42857142857144,266.23333333333335,2,3
2023-06-25,P001,481,63.25,0,North,2023,6,25,6,2,1,322.0,142.0,305.14285714285717,277.53333333333336,0,1
2023-06-26,P002,493,73.24,0,West,2023,6,26,0,2,0,431.0,358.0,314.0,282.03333333333336,1,3
2023-06-27,P003,368,31.37,0,North,2023,6,26,1,2,0,285.0,57.0,325.85714285714283,292.4,2,1
2023-06-28,P002,263,56.11,1,South,2023,6,26,2,2,0,389.0,128.0,307.85714285714283,296.9,1,2
2023-06-29,P003,166,19.38,0,East,2023,6,26,3,2,0,277.0,76.0,292.0,299.9,2,0
2023-06-30,P003,435,44.61,0,West,2023,6,26,4,2,0,58.0,223.0,345.85714285714283,306.96666666666664,2,3
2023-07-01,P001,393,53.89,0,South,2023,7,26,5,3,1,215.0,99.0,371.2857142857143,316.76666666666665,0,2
2023-07-02,P001,121,68.7,0,South,2023,7,26,6,3,1,481.0,248.0,319.85714285714283,312.53333333333336,0,2
2023-07-03,P002,444,95.55,0,West,2023,7,27,0,3,0,493.0,436.0,312.85714285714283,312.8,1,3
2023-07-04,P001,113,64.06,0,West,2023,7,27,1,3,0,368.0,398.0,276.42857142857144,303.3,0,3
2023-07-05,P001,254,76.92,0,South,2023,7,27,2,3,0,263.0,497.0,275.14285714285717,295.2,0,2
2023-07-06,P003,258,55.56,0,North,2023,7,27,3,3,0,166.0,477.0,288.2857142857143,287.9,2,1
2023-07-07,P001,121,67.07,0,South,2023,7,27,4,3,0,435.0,230.0,243.42857142857142,284.26666666666665,0,2
2023-07-08,P003,326,16.38,1,West,2023,7,27,5,3,1,393.0,73.0,233.85714285714286,292.7,2,3
2023-07-09,P003,323,32.9,0,South,2023,7,27,6,3,1,121.0,365.0,262.7142857142857,291.3,2,2
2023-07-10,P003,369,42.57,0,North,2023,7,28,0,3,0,444.0,427.0,252.0,289.3666666666667,2,1
2023-07-11,P002,387,52.52,0,East,2023,7,28,1,3,0,113.0,436.0,291.14285714285717,287.73333333333335,1,0
2023-07-12,P002,415,14.11,0,East,2023,7,28,2,3,0,254.0,453.0,314.14285714285717,286.46666666666664,1,0
2023-07-13,P002,144,22.6,0,South,2023,7,28,3,3,0,258.0,95.0,297.85714285714283,288.1,1,2
2023-07-14,P003,215,34.91,0,North,2023,7,28,4,3,0,121.0,64.0,311.2857142857143,293.1333333333333,2,1
2023-07-15,P002,81,97.44,0,East,2023,7,28,5,3,1,326.0,202.0,276.2857142857143,289.1,1,0
2023-07-16,P002,60,39.82,0,South,2023,7,28,6,3,1,323.0,271.0,238.71428571428572,282.06666666666666,1,2
2023-07-17,P001,350,53.38,0,South,2023,7,29,0,3,0,369.0,255.0,236.0,285.23333333333335,0,2
2023-07-18,P002,266,27.65,0,North,2023,7,29,1,3,0,387.0,322.0,218.71428571428572,283.3666666666667,1,1
2023-07-19,P002,338,64.97,1,West,2023,7,29,2,3,0,415.0,431.0,207.71428571428572,280.26666666666665,1,3
2023-07-20,P003,151,35.26,0,South,2023,7,29,3,3,0,144.0,285.0,208.71428571428572,275.8,2,2
2023-07-21,P003,474,28.63,0,West,2023,7,29,4,3,0,215.0,389.0,245.71428571428572,278.6333333333333,2,3
2023-07-22,P003,441,56.49,0,West,2023,7,29,5,3,1,81.0,277.0,297.14285714285717,284.1,2,3
2023-07-23,P003,316,10.5,0,East,2023,7,29,6,3,1,60.0,58.0,333.7142857142857,292.7,2,0
2023-07-24,P003,263,10.69,0,West,2023,7,30,0,3,0,350.0,215.0,321.2857142857143,294.3,2,3
2023-07-25,P003,228,29.72,1,North,2023,7,30,1,3,0,266.0,481.0,315.85714285714283,285.8666666666667,2,1
2023-07-26,P002,137,13.3,1,East,2023,7,30,2,3,0,338.0,493.0,287.14285714285717,274.0,1,0
2023-07-27,P003,90,19.72,0,East,2023,7,30,3,3,0,151.0,368.0,278.42857142857144,264.73333333333335,2,0
2023-07-28,P003,450,40.5,1,East,2023,7,30,4,3,0,474.0,263.0,275.0,270.96666666666664,2,0
2023-07-29,P001,125,82.23,1,South,2023,7,30,5,3,1,441.0,166.0,229.85714285714286,269.6,0,2
2023-07-30,P002,426,61.48,1,South,2023,7,30,6,3,1,316.0,435.0,245.57142857142858,269.3,1,2
2023-07-31,P002,95,56.14,1,West,2023,7,31,0,3,0,263.0,393.0,221.57142857142858,259.3666666666667,1,3
2023-08-01,P002,209,36.41,0,East,2023,8,31,1,3,0,228.0,121.0,218.85714285714286,262.3,1,0
2023-08-02,P003,129,93.86,0,East,2023,8,31,2,3,0,137.0,444.0,217.71428571428572,251.8,2,0
2023-08-03,P003,359,45.73,0,North,2023,8,31,3,3,0,90.0,113.0,256.14285714285717,260.0,2,1
2023-08-04,P003,135,17.84,0,West,2023,8,31,4,3,0,450.0,254.0,211.14285714285714,256.03333333333336,2,3
2023-08-05,P001,141,65.54,1,North,2023,8,31,5,3,1,125.0,258.0,213.42857142857142,252.13333333333333,0,1
2023-08-06,P003,197,20.25,0,West,2023,8,31,6,3,1,426.0,121.0,180.71428571428572,254.66666666666666,2,3
2023-08-07,P001,210,41.07,0,West,2023,8,32,0,3,0,95.0,326.0,197.14285714285714,250.8,0,3
2023-08-08,P002,251,55.67,1,South,2023,8,32,1,3,0,209.0,323.0,203.14285714285714,248.4,1,2
2023-08-09,P003,473,88.68,1,South,2023,8,32,2,3,0,129.0,369.0,252.28571428571428,251.86666666666667,2,2
2023-08-10,P001,465,54.42,1,North,2023,8,32,3,3,0,359.0,387.0,267.42857142857144,254.46666666666667,0,1
2023-08-11,P001,291,73.2,0,West,2023,8,32,4,3,0,135.0,415.0,289.7142857142857,250.33333333333334,0,3
2023-08-12,P003,402,99.35,0,East,2023,8,32,5,3,1,141.0,144.0,327.0,258.93333333333334,2,0
2023-08-13,P002,51,21.83,0,South,2023,8,32,6,3,1,197.0,215.0,306.14285714285717,253.46666666666667,1,2
2023-08-14,P002,274,34.73,0,East,2023,8,33,0,3,0,210.0,81.0,315.2857142857143,259.9,1,0
2023-08-15,P002,338,45.51,0,North,2023,8,33,1,3,0,251.0,60.0,327.7142857142857,269.1666666666667,1,1
2023-08-16,P001,282,47.96,0,South,2023,8,33,2,3,0,473.0,350.0,300.42857142857144,266.9,0,2
2023-08-17,P001,463,46.99,0,South,2023,8,33,3,3,0,465.0,266.0,300.14285714285717,273.46666666666664,0,2
2023-08-18,P001,466,91.68,0,West,2023,8,33,4,3,0,291.0,338.0,325.14285714285717,277.73333333333335,0,3
2023-08-19,P001,126,74.26,0,North,2023,8,33,5,3,1,402.0,151.0,285.7142857142857,276.9,0,1
2023-08-20,P002,165,64.71,0,West,2023,8,33,6,3,1,51.0,474.0,302.0,266.6,1,3
2023-08-21,P003,203,37.84,0,South,2023,8,34,0,3,0,274.0,441.0,291.85714285714283,258.6666666666667,2,2
2023-08-22,P001,455,84.14,0,North,2023,8,34,1,3,0,338.0,316.0,308.57142857142856,263.3,0,1
2023-08-23,P001,152,95.96,0,South,2023,8,34,2,3,0,282.0,263.0,290.0,259.6,0,2
2023-08-24,P002,243,83.91,0,North,2023,8,34,3,3,0,463.0,228.0,258.57142857142856,260.1,1,1
2023-08-25,P003,215,10.14,0,South,2023,8,34,4,3,0,466.0,137.0,222.71428571428572,262.7,2,2
2023-08-26,P003,408,67.28,0,East,2023,8,34,5,3,1,126.0,90.0,263.0,273.3,2,0
2023-08-27,P002,139,14.6,1,East,2023,8,34,6,3,1,165.0,450.0,259.2857142857143,262.93333333333334,1,0
2023-08-28,P002,223,33.18,0,West,2023,8,35,0,3,0,203.0,125.0,262.14285714285717,266.2,1,3
