Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,quarter,day_of_week,sales_lag_1,sales_lag_4,sales_lag_52,rolling_mean_4,rolling_mean_12
22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,34,3,4,1379783.21,1199309.59,2045061.22,870253.19,1158038.1658333333
32,2012-08-24,1272809.11,0,70.12,3.558,198.0984199,7.872,2012,8,34,3,4,1060906.75,615026.15,1375101.26,1034698.9299999999,1103437.5908333336
34,2012-08-24,926250.21,0,72.44,3.61,130.8381613,9.285,2012,8,34,3,4,1272809.11,425296.65,1048134.24,1159937.3199999998,1120417.0308333335
35,2012-08-24,895274.72,0,72.93,3.834,142.3105933,8.839,2012,8,34,3,4,926250.21,1379783.21,844928.17,1038810.1974999999,1086379.3791666667
36,2012-08-24,282545.55,0,81.26,3.574,220.8526787,6.623,2012,8,34,3,4,895274.72,1060906.75,981273.26,844219.8974999998,968073.0949999999
37,2012-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,2012,8,34,3,4,282545.55,1272809.11,521896.6,656683.8799999999,948584.545
38,2012-08-24,397428.22,0,85.32,4.055,130.8381613,10.926,2012,8,34,3,4,522665.04,926250.21,1660433.3,524478.3824999998,896478.2133333333
39,2012-08-24,1724669.75,0,80.49,3.62,220.8526787,6.623,2012,8,34,3,4,397428.22,895274.72,535153.47,731827.1399999999,891830.4125
40,2012-08-24,945318.47,0,63.91,3.874,138.2814516,4.156,2012,8,34,3,4,1724669.75,282545.55,1005003.12,897520.3699999999,870664.4858333333
41,2012-08-24,1464462.85,0,69.07,3.558,198.0984199,6.432,2012,8,34,3,4,945318.47,522665.04,1421307.2,1132969.8224999998,941450.8775
33,2012-08-24,247672.56,0,89.62,4.055,130.8381613,7.147,2012,8,34,3,4,1464462.85,397428.22,1827797.4,1095530.9074999997,926648.87
42,2012-08-24,535537.03,0,82.5,4.055,130.8381613,7.17,2012,8,34,3,4,247672.56,1724669.75,896613.19,798247.7274999998,856295.0216666668
45,2012-08-24,718232.26,0,72.62,3.834,191.3448865,8.684,2012,8,34,3,4,535537.03,945318.47,642450.4,741476.1749999999,827738.8141666668
20,2012-08-24,2005341.43,0,68.27,3.834,214.9567044,7.28,2012,8,34,3,4,718232.26,1464462.85,2283540.3,876695.8199999998,888783.1741666667
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,2012,8,34,3,4,2005341.43,247672.56,1543049.52,1283974.7174999998,967994.6691666668
3,2012-08-24,412449.67,0,83.01,3.62,225.6925864,6.334,2012,8,34,3,4,1876788.15,535537.03,314014.18,1253202.8774999997,927759.2483333334
4,2012-08-24,2125241.68,0,75.76,3.61,130.8381613,4.077,2012,8,34,3,4,412449.67,718232.26,1510131.45,1604955.2325,1081317.2591666668
5,2012-08-24,320831.36,0,79.45,3.62,222.7617437,5.603,2012,8,34,3,4,2125241.68,2005341.43,2095769.18,1183827.7149999999,1064497.7858333334
6,2012-08-24,1501095.49,0,79.03,3.62,223.7860175,5.668,2012,8,34,3,4,320831.36,1876788.15,1397970.54,1089904.5499999998,1156470.0583333333
7,2012-08-24,609099.37,0,59.27,3.558,198.0984199,7.872,2012,8,34,3,4,1501095.49,412449.67,327389.51,1139066.9749999999,1063505.8599999999
8,2012-08-24,936373.65,0,73.77,3.62,225.7418442,5.401,2012,8,34,3,4,609099.37,2125241.68,1068292.56,841849.9674999998,1062760.4583333333
9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,2012,8,34,3,4,936373.65,320831.36,394918.83,904864.0724999998,988462.5358333335
21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,2012,8,34,3,4,572887.78,1501095.49,1597868.05,730091.1024999998,1034656.79
10,2012-08-24,1764984.15,0,82.5,4.055,130.8381613,7.17,2012,8,34,3,4,802003.61,609099.37,640210.85,1019062.2974999998,1137110.7166666666
12,2012-08-24,1048101.39,0,85.32,4.055,130.8381613,10.926,2012,8,34,3,4,1764984.15,936373.65,575997.78,1046994.2324999998,1164599.8108333333
13,2012-08-24,2059458.25,0,77.37,3.582,130.8381613,5.765,2012,8,34,3,4,1048101.39,572887.78,1560590.05,1418636.8499999999,1169109.5458333334
14,2012-08-24,1621841.33,0,72.62,3.834,191.3448865,8.684,2012,8,34,3,4,2059458.25,802003.61,969387.48,1623596.2799999998,1147863.9775
15,2012-08-24,606210.77,0,66.98,3.997,138.2814516,8.193,2012,8,34,3,4,1621841.33,1764984.15,1720221.91,1333902.9349999996,1164010.7358333333
16,2012-08-24,551152.15,0,61.44,3.558,198.0984199,6.061,2012,8,34,3,4,606210.77,1048101.39,411866.46,1209665.6249999998,1032836.6083333334
17,2012-08-24,924299.78,0,68.89,3.582,130.8381613,5.936,2012,8,34,3,4,551152.15,2059458.25,509633.71,925876.0074999998,1083125.6433333333
18,2012-08-24,1145840.91,0,68.52,3.874,138.2814516,8.535,2012,8,34,3,4,924299.78,1621841.33,314607.22,806875.9024999997,1053521.095
19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,2012,8,34,3,4,1145840.91,606210.77,887979.47,1041486.5524999998,1131483.9283333335
11,2012-08-24,1409515.73,0,83.17,3.62,225.6925864,6.334,2012,8,34,3,4,1544653.37,551152.15,1013820.86,1256077.4474999998,1170912.435
43,2012-08-24,598234.64,0,81.65,3.62,213.5481636,9.285,2012,8,34,3,4,1409515.73,924299.78,270097.76,1174561.1624999996,1173024.6733333333
1,2012-08-24,1494122.38,0,77.66,3.62,222.1719457,6.908,2012,8,34,3,4,598234.64,1145840.91,1261306.37,1261631.5299999998,1230701.2375
44,2012-08-24,337985.74,0,77.37,3.582,130.8381613,5.407,2012,8,34,3,4,1494122.38,1544653.37,1410181.7,959964.6224999998,1111784.7033333334
28,2012-08-31,1227118.75,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,4,337985.74,1409515.73,423351.15,914365.3774999997,1126702.8166666667
29,2012-08-31,545844.91,0,71.93,3.884,138.3771935,9.419,2012,8,35,3,4,1227118.75,598234.64,416881.66,901267.9449999997,1000568.3716666667
30,2012-08-31,439132.5,0,83.58,3.638,221.9415576,6.565,2012,8,35,3,4,545844.91,1494122.38,1184198.41,637520.4749999997,902009.3024999999
31,2012-08-31,1373651.49,0,83.58,3.638,221.9415576,6.565,2012,8,35,3,4,439132.5,337985.74,1735339.59,896436.9124999999,965962.6958333333
32,2012-08-31,1183979.27,0,76.12,3.556,198.0967341,7.872,2012,8,35,3,4,1373651.49,1227118.75,728467.72,885652.0424999999,1018698.2891666666
33,2012-08-31,237129.81,0,94.55,3.886,130.8853548,7.147,2012,8,35,3,4,1183979.27,545844.91,1928016.01,808473.2674999998,961434.125
34,2012-08-31,933487.71,0,75.89,3.646,130.8853548,9.285,2012,8,35,3,4,237129.81,439132.5,722496.93,932062.0699999998,943738.025
35,2012-08-31,931278.97,0,75.0,3.867,142.4054482,8.839,2012,8,35,3,4,933487.71,1373651.49,1303726.54,821468.9399999997,892623.4916666667
36,2012-08-31,282647.48,0,84.79,3.608,220.9853964,6.623,2012,8,35,3,4,931278.97,1183979.27,1702220.96,596135.9924999997,798717.8041666667
37,2012-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,2012,8,35,3,4,282647.48,237129.81,756527.64,671439.5649999997,793726.9258333333
38,2012-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,4,538344.1,933487.71,1022704.2,544293.8749999998,704625.4733333333
39,2012-08-31,1710923.94,0,83.72,3.638,220.9853964,6.623,2012,8,35,3,4,424904.95,931278.97,1780443.36,739205.1174999997,819036.9900000001
40,2012-08-31,987264.67,0,66.11,3.884,138.3771935,4.156,2012,8,35,3,4,1710923.94,282647.48,1199309.59,915359.4149999998,799049.15
41,2012-08-31,1360517.52,0,71.56,3.556,198.0967341,6.432,2012,8,35,3,4,987264.67,538344.1,615026.15,1120902.7699999998,866938.5341666667
42,2012-08-31,504760.57,0,86.97,3.886,130.8853548,7.17,2012,8,35,3,4,1360517.52,424904.95,425296.65,1140866.6749999998,872407.54
43,2012-08-31,593141.29,0,81.12,3.638,213.6736313,9.285,2012,8,35,3,4,504760.57,1710923.94,1379783.21,861421.0124999997,807365.0233333333
44,2012-08-31,339490.69,0,79.18,3.624,130.8853548,5.407,2012,8,35,3,4,593141.29,987264.67,1060906.75,699477.5174999998,736990.9750000001
45,2012-08-31,734297.87,0,75.09,3.867,191.461281,8.684,2012,8,35,3,4,339490.69,1360517.52,1272809.11,542922.6049999997,778421.6466666666
1,2012-08-31,1582083.4,0,80.49,3.638,222.3054805,6.908,2012,8,35,3,4,734297.87,504760.57,926250.21,812253.3124999998,832471.2875000001
27,2012-08-31,1731935.43,0,75.0,4.026,142.4054482,8.239,2012,8,35,3,4,1582083.4,593141.29,895274.72,1096951.8474999997,899192.6591666667
26,2012-08-31,1053495.51,0,63.69,3.884,138.3771935,7.405,2012,8,35,3,4,1731935.43,339490.69,282545.55,1275453.0524999998,963429.995
3,2012-08-31,408838.73,0,85.18,3.638,225.8293063,6.334,2012,8,35,3,4,1053495.51,734297.87,522665.04,1194088.2674999996,952637.8808333334
25,2012-08-31,714828.73,0,68.55,3.867,215.0878309,7.28,2012,8,35,3,4,408838.73,1582083.4,397428.22,977274.5999999997,976798.1958333334
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,2012,8,35,3,4,714828.73,1731935.43,1724669.75,1064586.0799999996,1007652.98
6,2012-08-31,1577439.81,0,83.58,3.638,223.9210125,5.668,2012,8,35,3,4,2081181.35,1053495.51,945318.47,1195572.1549999998,1056834.2416666667
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,35,3,4,1577439.81,408838.73,1464462.85,1239979.2624999997,992330.045
8,2012-08-31,976137.73,0,75.33,3.638,225.8786088,5.401,2012,8,35,3,4,586467.16,714828.73,247672.56,1305306.5124999997,1031611.475
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,8,35,3,4,976137.73,2081181.35,535537.03,929230.9624999998,1030256.2966666667
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,2012,8,35,3,4,576879.15,1577439.81,718232.26,947442.3949999998,1139489.2008333334
11,2012-08-31,1372872.35,0,86.49,3.638,225.8293063,6.334,2012,8,35,3,4,1650285.54,586467.16,2005341.43,1144043.6925,1192703.7408333335
12,2012-08-31,1061943.49,0,89.78,4.093,130.8853548,10.926,2012,8,35,3,4,1372872.35,976137.73,1876788.15,1165495.1324999998,1149358.7483333333
13,2012-08-31,2073855.42,0,79.18,3.624,130.8853548,5.765,2012,8,35,3,4,1061943.49,576879.15,412449.67,1539739.1999999997,1177852.0808333333
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,2012,8,35,3,4,2073855.42,1650285.54,2125241.68,1613938.6399999997,1252317.73
14,2012-08-31,1613342.19,0,75.09,3.867,191.461281,8.684,2012,8,35,3,4,1947083.3,1372872.35,320831.36,1674056.0999999999,1352693.0183333333
16,2012-08-31,551837.31,0,64.19,3.556,198.0967341,6.061,2012,8,35,3,4,1613342.19,1061943.49,1501095.49,1546529.5549999997,1339110.4
17,2012-08-31,865924.2,0,68.07,3.624,130.8853548,5.936,2012,8,35,3,4,551837.31,2073855.42,609099.37,1244546.7499999998,1237838.9708333334
18,2012-08-31,1117097.23,0,70.09,3.884,138.3771935,8.535,2012,8,35,3,4,865924.2,1947083.3,936373.65,1037050.2324999997,1199477.0891666666
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,2012,8,35,3,4,1117097.23,1613342.19,572887.78,1019394.6524999999,1279164.815
20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,2012,8,35,3,4,1542719.87,551837.31,802003.61,1397055.7149999999,1369693.4675
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,2012,8,35,3,4,2062481.56,865924.2,1764984.15,1371541.5624999998,1385275.8375000001
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,35,3,4,763867.59,1117097.23,1048101.39,1347834.9699999997,1332941.2808333333
23,2012-08-31,1577468.78,0,68.34,3.884,138.3771935,4.156,2012,8,35,3,4,1022270.86,1542719.87,2059458.25,1356522.1974999998,1349990.9833333334
24,2012-08-31,1344558.92,0,71.18,4.026,138.3771935,8.953,2012,8,35,3,4,1577468.78,2062481.56,1621841.33,1177041.5374999996,1373542.2691666668
15,2012-08-31,610185.32,0,71.42,4.026,138.3771935,8.193,2012,8,35,3,4,1344558.92,763867.59,606210.77,1138620.9699999997,1251569.7608333332
5,2012-08-31,344642.01,0,84.25,3.638,222.8958121,5.603,2012,8,35,3,4,610185.32,1022270.86,551152.15,969213.7574999997,1118032.9866666666
23,2012-09-07,1427162.26,1,66.74,3.921,138.4729355,4.156,2012,9,36,3,4,344642.01,1577468.78,924299.78,931637.1274999998,1102517.9925
3,2012-09-07,408229.73,1,84.99,3.73,225.9660263,6.334,2012,9,36,3,4,1427162.26,1344558.92,1145840.91,697554.8299999997,1090550.6941666666
28,2012-09-07,1469693.99,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,4,408229.73,610185.32,1544653.37,912431.9974999998,1140864.8433333333
29,2012-09-07,540811.85,1,73.3,3.921,138.4729355,9.419,2012,9,36,3,4,1469693.99,344642.01,1409515.73,961474.4574999998,1092841.0616666668
30,2012-09-07,433565.77,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,4,540811.85,1427162.26,598234.64,713075.3349999997,1000411.5533333333
31,2012-09-07,1358111.62,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,4,433565.77,408229.73,1494122.38,950545.8074999998,941714.0583333332
32,2012-09-07,1126685.95,1,72.56,3.596,198.0950484,7.872,2012,9,36,3,4,1358111.62,1469693.99,337985.74,864793.7974999999,971948.9216666665
33,2012-09-07,286428.78,1,92.02,4.124,130.9325484,7.147,2012,9,36,3,4,1126685.95,540811.85,1227118.75,801198.0299999998,910628.7483333334
34,2012-09-07,976415.56,1,78.26,3.709,130.9325484,9.285,2012,9,36,3,4,286428.78,433565.77,545844.91,936910.4774999998,860540.9799999999
35,2012-09-07,984833.35,1,76.0,3.911,142.500303,8.839,2012,9,36,3,4,976415.56,1358111.62,439132.5,843590.9099999998,830563.8491666667
27,2012-09-07,1840955.23,1,76.0,4.076,142.500303,8.239,2012,9,36,3,4,984833.35,1126685.95,1373651.49,1022158.2299999999,933128.0083333334
36,2012-09-07,293728.57,1,84.19,3.697,221.1181142,6.623,2012,9,36,3,4,1840955.23,286428.78,1183979.27,1023983.1774999998,928885.2216666667
38,2012-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,4,293728.57,976415.56,237129.81,902447.9924999998,850811.2683333332
39,2012-09-07,1609811.75,1,83.71,3.73,221.1181142,6.623,2012,9,36,3,4,490274.82,984833.35,933487.71,1058692.5924999998,950943.1033333334
40,2012-09-07,1088248.4,1,65.06,3.921,138.4729355,4.156,2012,9,36,3,4,1609811.75,1840955.23,931278.97,870515.8849999998,919155.9708333333
41,2012-09-07,1392143.82,1,67.41,3.596,198.0950484,6.432,2012,9,36,3,4,1088248.4,293728.57,282647.48,1145119.6974999998,990100.3016666668
42,2012-09-07,617405.35,1,83.07,4.124,130.9325484,7.17,2012,9,36,3,4,1392143.82,490274.82,538344.1,1176902.3299999998,1005420.2666666666
43,2012-09-07,663814.18,1,84.99,3.73,213.7990991,9.285,2012,9,36,3,4,617405.35,1609811.75,424904.95,940402.9374999998,947562.1466666666
44,2012-09-07,338737.33,1,70.65,3.689,130.9325484,5.407,2012,9,36,3,4,663814.18,1088248.4,1710923.94,753025.1699999998,881899.7616666667
45,2012-09-07,766512.66,1,75.7,3.911,191.5776756,8.684,2012,9,36,3,4,338737.33,1392143.82,987264.67,596617.3799999998,921906.7516666666
37,2012-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,2012,9,36,3,4,766512.66,617405.35,1360517.52,573975.5774999998,884441.9666666668
26,2012-09-07,1081874.03,1,61.58,3.921,138.4729355,7.405,2012,9,36,3,4,526838.14,663814.18,504760.57,678490.5399999998,892528.69
25,2012-09-07,671482.9,1,72.79,3.911,215.2189573,7.28,2012,9,36,3,4,1081874.03,338737.33,593141.29,761676.9324999998,795072.6625000001
24,2012-09-07,1477134.75,1,72.81,4.076,138.4729355,8.953,2012,9,36,3,4,671482.9,766512.66,339490.69,939332.4549999998,893689.8441666667
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,2012,9,36,3,4,1477134.75,526838.14,734297.87,1338899.0999999999,1029925.6691666668
5,2012-09-07,350648.91,1,86.3,3.73,223.0298805,5.603,2012,9,36,3,4,2125104.72,1081874.03,1582083.4,1156092.8199999998,924995.4325000001
6,2012-09-07,1608077.01,1,86.33,3.73,224.0560076,5.668,2012,9,36,3,4,350648.91,671482.9,1731935.43,1390241.3474999997,968314.4833333334
7,2012-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,36,3,4,1608077.01,1477134.75,1053495.51,1170426.7974999999,902125.5441666666
8,2012-09-07,932160.37,1,80.87,3.73,226.0153733,5.401,2012,9,36,3,4,597876.55,2125104.72,408838.73,872190.7099999997,928355.1291666668
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,9,36,3,4,932160.37,350648.91,714828.73,925981.5549999997,920188.305
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,2012,9,36,3,4,565812.29,1608077.01,2081181.35,951033.1224999998,1034317.1341666668
11,2012-09-07,1304584.4,1,85.17,3.73,225.9660263,6.334,2012,9,36,3,4,1708283.28,597876.55,1577439.81,1127710.085,1079156.4458333335
12,2012-09-07,955146.04,1,88.52,4.124,130.9325484,10.926,2012,9,36,3,4,1304584.4,932160.37,586467.16,1133456.5025,1114848.7708333333
13,2012-09-07,2165796.31,1,70.65,3.689,130.9325484,5.765,2012,9,36,3,4,955146.04,565812.29,976137.73,1533452.5074999998,1205175.6275000002
14,2012-09-07,1904512.34,1,75.7,3.911,191.5776756,8.684,2012,9,36,3,4,2165796.31,1708283.28,576879.15,1582509.7724999997,1307928.0808333333
15,2012-09-07,587259.82,1,71.61,4.076,138.4729355,8.193,2012,9,36,3,4,1904512.34,1304584.4,1650285.54,1403178.6275,1233771.8366666667
16,2012-09-07,537138.58,1,60.09,3.596,198.0950484,6.061,2012,9,36,3,4,587259.82,955146.04,1372872.35,1298676.7624999997,1101441.325
17,2012-09-07,1255633.29,1,61.99,3.689,130.9325484,5.936,2012,9,36,3,4,537138.58,2165796.31,1061943.49,1071136.0074999998,1176856.69
18,2012-09-07,1083521.24,1,71.85,3.921,138.4729355,8.535,2012,9,36,3,4,1255633.29,1904512.34,2073855.42,865888.2324999998,1133143.7091666667
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,2012,9,36,3,4,1083521.24,587259.82,1947083.3,1093341.7324999997,1208076.8150000002
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2012,9,36,3,4,1497073.82,537138.58,1613342.19,1479189.3524999998,1303774.2058333333
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,2012,9,36,3,4,2080529.06,1255633.29,551837.31,1325987.8524999998,1310192.1225
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,36,3,4,642827.29,1083521.24,865924.2,1304264.7425,1250887.5825
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,2012,9,36,3,4,996628.8,1497073.82,1117097.23,1404690.555,1300403.6383333334
1,2012-09-07,1661767.33,1,83.96,3.73,222.4390153,6.908,2012,9,36,3,4,1898777.07,2080529.06,1542719.87,1300000.1224999998,1359288.7458333333
24,2012-09-14,1242909.53,0,64.28,4.088,138.5673,8.953,2012,9,37,3,4,1661767.33,642827.29,2062481.56,1450020.6824999996,1282381.5141666667
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,2012,9,37,3,4,1242909.53,996628.8,763867.59,1654565.1399999997,1274906.0383333333
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,4,1814806.63,1898777.07,1022270.86,1336994.5299999998,1278342.2725
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,2012,9,37,3,4,628494.63,1661767.33,1577468.78,1433540.1924999997,1404243.2225
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,2012,9,37,3,4,2047949.98,1242909.53,1344558.92,1465476.1624999996,1413828.2325
18,2012-09-14,960476.1,0,64.45,3.988,138.5673,8.535,2012,9,37,3,4,1370653.41,1814806.63,610185.32,1251893.5299999998,1403574.4708333332
17,2012-09-14,1071040.22,0,59.64,3.749,130.9776667,5.936,2012,9,37,3,4,960476.1,628494.63,344642.01,1362529.9274999998,1368071.6708333334
16,2012-09-14,526525.16,0,56.69,3.659,198.1267184,6.061,2012,9,37,3,4,1071040.22,2047949.98,1427162.26,982173.7224999998,1238571.3458333332
15,2012-09-14,527509.76,0,65.44,4.088,138.5673,8.193,2012,9,37,3,4,526525.16,1370653.41,408229.73,771387.8099999998,1228961.5516666668
14,2012-09-14,1554794.22,0,67.87,3.948,191.69985,8.684,2012,9,37,3,4,527509.76,960476.1,1469693.99,919967.3399999999,1275475.3366666667
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,37,3,4,1554794.22,1071040.22,540811.85,881719.6049999997,1193748.0208333333
13,2012-09-14,1919917.03,0,68.55,3.749,130.9776667,5.765,2012,9,37,3,4,918049.28,526525.16,433565.77,1230067.5724999998,1215260.4958333333
11,2012-09-14,1267675.05,0,79.61,3.717,226.1122067,6.334,2012,9,37,3,4,1919917.03,527509.76,1358111.62,1415108.8949999998,1217324.2891666668
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,2012,9,37,3,4,1267675.05,1554794.22,1126685.95,1436452.5875,1202771.1524999999
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,9,37,3,4,1640168.99,918049.28,286428.78,1337797.1049999997,1194015.5458333334
8,2012-09-14,883569.38,0,67.21,3.717,226.1615981,5.401,2012,9,37,3,4,523427.35,1919917.03,976415.56,1078710.1925,1096983.8291666666
7,2012-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,37,3,4,883569.38,1267675.05,984833.35,897071.4799999997,1027856.0616666666
6,2012-09-14,1375166.86,0,76.41,3.717,224.2004678,5.668,2012,9,37,3,4,541120.2,1640168.99,1840955.23,830820.9474999998,1062413.625
5,2012-09-14,299800.67,0,76.65,3.717,223.1734167,5.603,2012,9,37,3,4,1375166.86,523427.35,293728.57,774914.2774999997,998143.6625000001
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,2012,9,37,3,4,299800.67,883569.38,490274.82,1083485.5824999998,1130754.4491666667
12,2012-09-14,885892.37,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,4,2117854.6,541120.2,1609811.75,1169678.6249999998,1160619.6666666667
3,2012-09-14,407589.16,0,78.36,3.717,226.1122067,6.334,2012,9,37,3,4,885892.37,1375166.86,1088248.4,927784.1999999997,1065019.245
23,2012-09-14,1279041.64,0,61.37,3.988,138.5673,4.156,2012,9,37,3,4,407589.16,299800.67,1392143.82,1172594.4425,1095101.9416666667
26,2012-09-14,986131.94,0,57.69,3.988,138.5673,7.405,2012,9,37,3,4,1279041.64,2117854.6,617405.35,889663.7774999997,1017286.5175000001
44,2012-09-14,347726.67,0,68.55,3.749,130.9776667,5.407,2012,9,37,3,4,986131.94,885892.37,663814.18,755122.3524999997,940624.1525
43,2012-09-14,625196.94,0,73.03,3.717,213.9332167,9.285,2012,9,37,3,4,347726.67,407589.16,338737.33,809524.2974999998,856043.1483333333
42,2012-09-14,586737.66,0,78.47,3.966,130.9776667,7.17,2012,9,37,3,4,625196.94,1279041.64,766512.66,636448.3024999998,861319.0075
41,2012-09-14,1306644.25,0,59.39,3.659,198.1267184,6.432,2012,9,37,3,4,586737.66,986131.94,526838.14,716576.3799999998,896575.2466666667
40,2012-09-14,901709.82,0,59.38,3.988,138.5673,4.156,2012,9,37,3,4,1306644.25,347726.67,1081874.03,855072.1674999997,926624.3816666667
39,2012-09-14,1447614.08,0,76.71,3.717,221.2601207,6.623,2012,9,37,3,4,901709.82,625196.94,671482.9,1060676.4524999997,932661.65
38,2012-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,4,1447614.08,586737.66,1477134.75,1021728.1349999998,943590.2933333333
37,2012-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,2012,9,37,3,4,430944.39,1306644.25,2125104.72,823730.0074999997,809990.055
25,2012-09-14,657241.63,0,60.9,3.948,215.3583757,7.28,2012,9,37,3,4,514651.74,901709.82,350648.91,762612.9599999997,790935.8266666667
36,2012-09-14,301893.63,0,78.16,3.692,221.2601207,6.623,2012,9,37,3,4,657241.63,1447614.08,1608077.01,476182.8474999998,782127.8658333332
34,2012-09-14,955211.7,0,64.28,3.706,130.9776667,9.285,2012,9,37,3,4,301893.63,430944.39,597876.55,607249.6749999997,755142.0375000001
33,2012-09-14,277417.53,0,83.4,3.966,130.9776667,7.147,2012,9,37,3,4,955211.7,514651.74,932160.37,547941.1224999998,696082.5033333333
32,2012-09-14,1156377.47,0,64.05,3.659,198.1267184,7.872,2012,9,37,3,4,277417.53,657241.63,565812.29,672725.0824999998,763470.07
31,2012-09-14,1327705.44,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,4,1156377.47,301893.63,1708283.28,929178.0349999997,822012.445
30,2012-09-14,437773.31,0,76.1,3.717,222.2174395,6.565,2012,9,37,3,4,1327705.44,955211.7,1304584.4,799818.4374999997,809598.7491666666
29,2012-09-14,475127.18,0,66.42,3.988,138.5673,9.419,2012,9,37,3,4,437773.31,277417.53,955146.04,849245.8499999997,740305.66
28,2012-09-14,1124660.77,0,83.64,4.133,130.9776667,10.926,2012,9,37,3,4,475127.18,1156377.47,2165796.31,841316.6749999997,758884.9058333333
27,2012-09-14,1519604.5,0,68.72,4.088,142.5938833,8.239,2012,9,37,3,4,1124660.77,1327705.44,1904512.34,889291.4399999997,764884.1074999999
35,2012-09-14,821568.64,0,68.72,3.948,142.5938833,8.839,2012,9,37,3,4,1519604.5,437773.31,587259.82,985240.2724999997,797436.1283333333
45,2012-09-14,702238.27,0,67.87,3.948,191.69985,8.684,2012,9,37,3,4,821568.64,475127.18,537138.58,1042018.0449999998,813068.3391666665
1,2012-09-14,1517428.87,0,74.97,3.717,222.5820193,6.908,2012,9,37,3,4,702238.27,1124660.77,1255633.29,1140210.0699999998,884750.6091666667
3,2012-09-21,414392.09,0,72.78,3.721,226.3151496,6.334,2012,9,38,3,4,1517428.87,1519604.5,1083521.24,863906.9674999998,894125.4808333333
25,2012-09-21,664745.2,0,57.6,4.038,215.5475459,7.28,2012,9,38,3,4,414392.09,821568.64,1497073.82,824701.1074999998,869919.9391666666
26,2012-09-21,961084.08,0,52.68,4.056,138.6534,7.405,2012,9,38,3,4,664745.2,702238.27,2080529.06,889412.5599999998,926892.1516666667
27,2012-09-21,1557485.75,0,66.1,4.203,142.6798167,8.239,2012,9,38,3,4,961084.08,1517428.87,642827.29,899426.7799999998,960317.8416666667
28,2012-09-21,1135340.19,0,82.97,4.125,131.0103333,10.926,2012,9,38,3,4,1557485.75,414392.09,996628.8,1079663.8049999997,944287.4041666668
29,2012-09-21,489079.23,0,63.38,4.056,138.6534,9.419,2012,9,38,3,4,1135340.19,664745.2,1898777.07,1035747.3124999998,948562.8975
30,2012-09-21,443891.64,0,71.54,3.721,222.4169362,6.565,2012,9,38,3,4,489079.23,961084.08,1661767.33,906449.2024999998,945959.9358333334
